desc,mfc,names,price,url
"
The original buffalo wing sauce made in Buffalo, NY!
Heat Level: Medium
Ingredients: Cayenne Peppers, Distilled Vinegar, Water, Liquid Margarine, Salt, Natural Gums, Spices, and Garlic. 
12 oz
",Anchor Bar, Anchor Bar Wing Sauce    ,$ 4.99,https://heathotsauce.com/collections/all/products/anchor-bar-wing-sauce
"
Smokin' Marie is a hotter version of their Smoked Habanero Pepper Sauce, which features smoked peppers in the classic pairing with fresh carrots and lime juice.
Heat Level: Hot
Ingredients: Smoked habanero peppers, vinegar, fresh carrots, salt, onions, lime juice, vinegar, garlic and spices.
5 oz
High Sodium: Note that this sauce contains 410 mg of sodium per tsp, which makes it one of the saltiest sauces we carry. If you want a less salty version, try Marie Sharps milder sauces.
",Marie Sharp's, Smokin' Marie Smoked Habanero Pepper Sauce    ,$ 3.99,https://heathotsauce.com/collections/all/products/smokin-marie-smoked-habanero-pepper-sauce
"

A flavorful taco sauce made with red jalapenos, chipotles, and cumin, great on any sort of Mexican food.
Heat Level: Mild
Ingredients: Red Jalapenos, Vinegar, Chipotle Peppers, Garlic, Cumin, Salt.

5 oz
",PexPeppers, Taco Fuego with Chipotle    ,$ 8.50,https://heathotsauce.com/collections/all/products/taco-fuego-with-chipotle
"
Whole dried Naga Morich pods, which have a serious kick and an earthy flavor.
Heat Level: Extra Hot
1/4 oz
",Mad Dog, Whole Dried Naga Morich Pods    ,$ 5.99,https://heathotsauce.com/collections/all/products/whole-dried-naga-morich-pods
"
Whole dried Jay's Ghost Peach Scorpion pods, which are extra hot but also have a delicious fruity flavor.
Heat Level: Extra Hot
1/4 oz
",Mad Dog, Whole Dried Jay's Ghost Peach Scorpion Pods    ,$ 5.99,https://heathotsauce.com/collections/all/products/whole-dried-jays-ghost-peach-scorpion-pods
"
This extreme version of Mad Dog 357 is made with the addition of 6 million SHU extract to take it to the next level. Plus, it comes with a bullet keychain that unscrews into a measuring spoon. 
Heat Level: Extreme
Ingredients: Vinegar, Chile Extract, Evaporated Cane Juice, Fresh Habanero Peppers, Garlic, Onion, Cayenne Peppers, Spices, and Xanthan Gum
5 oz. 
Note: ﻿Contains Pepper Extract, which brings serious heat but impacts flavor.
",Mad Dog, Mad Dog 357 w/ 6 Million SHU Extract    ,$ 14.50,https://heathotsauce.com/collections/all/products/mad-dog-357-w-6-million-shu-extract
"
A superhot blend of Reapers and Scorpion peppers!
Heat Level: Extreme
Ingredients: Smokin' Ed's Carolina Reaper (NZ Grown), Trinidad Scorpion Butch T (NZ Grown), Capsicum, White Wine Vinegar, Lime Juice, Mexican Tequila, Palm Sugar, Onions, Ginger, Garlic, Salt, Pepper.
Awards: 2016 Screaming MiMi Awards, XXX Hot Category
150 ml
",Culley's, Culley's Firewater    ,$ 16.99,https://heathotsauce.com/collections/all/products/culleys-firewater
"
A flavorful Sriracha style sauce made with organic Blue Agave and ripe red chiles. 
Heat Level: Medium
Ingredients: Ripe Red Chilis, Garlic, Organic Blue Agave, Organic Distilled Vinegar, Sea Salt.
 9.8 oz or 19.6 oz (use drop down menu to select bottle size)
",Yellowbird, Yellowbird Blue Agave Sriracha    ,$ 5.99,https://heathotsauce.com/collections/all/products/yellowbird-blue-agave-sriracha
"
A delicious sweet and smoky sauce infused with real bourbon. Great as a BBQ sauce. 
Heat Level: Hot
Ingredients: Brown Sugar, Apple Cider Vinegar, Red Habanero Chiles, Tomato Paste, Jim Beam Black Label Bourbon, Chipotle Chiles, Corn Starch, Salt, Spices and Natural Applewood Smoke Flavoring. 
6.8 oz
",CaJohn's, Bourbon-Infused Chipotle Habanero Sauce    ,$ 7.99,https://heathotsauce.com/collections/all/products/bourbon-infused-chipotle-habanero-sauce
"
A classic mustardy caribbean style sauce made in Antigua.
Heat Level: Hot
Ingredients: Hot Peppers, Mustard, Vinegar and Spices.
Awards: 2004 Golden Chile Award Winner, International Category.
5 oz
",Susie's, Susie's Hot Sauce    ,$ 6.99,https://heathotsauce.com/collections/all/products/susies-hot-sauce
"
A puree rather than a hot sauce, this contains only Naga Morich Peppers and vinegar. Naga Morich Peppers are closely related to the Ghost Pepper and rates around 1 million SHU. 
Heat Level: Extreme
Ingredients: Naga Morich Peppers, Distilled Vinegar.
1.2 oz
",Mad Dog, 357 Naga Morich Puree    ,$ 11.99,https://heathotsauce.com/collections/all/products/357-naga-morich-puree
"
A puree of the worlds hottest pepper, the Carolina Reaper. 
Heat Level: Extreme
Ingredients: Carolina Reaper Peppers, Distilled Vinegar.
1.2 oz
",Mad Dog, 357 Reaper Puree    ,$ 12.99,https://heathotsauce.com/collections/all/products/reaper-puree-1
"
This blend of onion, Chipotle peppers, natural bacon, and maple syrup is the perfect balance of spicy, savory and sweet. 
Heat Level: Medium
Ingredients: Onion, Water, Cane Sugar, Chipotle Puree (Chipotle Peppers, Water, Salt, Citric Acid), Distilled Vinegar, Caramelized Onion Concentrate (Onion Juice Concentrate, Sugar, Sunflower Oil), Molasses, Dried Onion, Salt, Onion Powder, Garlic, Natural Bacon (Pork, Water, Salt, Turbinado Sugar, Cultured Celery Juice Powder, Sea Salt), Garlic Powder, Maple Syrup, Natural Flavors, Chipotle Powder, Xanthan Gum, Black Pepper.
8.5 oz
",Pain Is Good, Smoky Maple & Bacon Chipotle Onion Relish    ,$ 6.99,https://heathotsauce.com/collections/all/products/smoky-maple-bacon-chipotle-onion-relish
"
Fat Cat Limited Edition Strawberry Serrano Hot Sauce was inspired by the Florida Strawberry Festival. This sauce features a unique blend of sun-ripened strawberries and spicy serrano peppers. Great as an exotic finishing sauce for grilled meats and poultry, a flavorful addition to cheese courses and a one-of-a-kind topping for cheesecake.
Heat Level: Mild
Ingredients: Strawberry preserves, strawberries, vinegar, serrano peppers, pineapple juice, onions, lime juice, cane sugar, garlic
5 oz
 
",Fat Cat, Strawberry Serrano    ,$ 5.99,https://heathotsauce.com/collections/all/products/strawberry-serrano
"
A delicious blend of clover honey and citrusy habanero. Not super hot but totally delicious. Try drizzling it over goat cheese for a gourmet appetizer. 
Heat Level: Mild/Medium
Ingredients: 100% Pure Clover Honey, Natural Habanero Flavor, and Citric Acid.
12 oz
",GloryBee, Habanero Honey    ,$ 10.99,https://heathotsauce.com/collections/all/products/habanero-honey
"
A unique blend of Indian curry spices and fiery Moruga scorpion peppers.
Heat Level: Extra Hot

Ingredients: Moruga Scorpion Pepper Mash (37%) (red moruga scorpion peppers, salt), water, distilled vinegar, spices, sugar, salt, garlic powder.

3.75 oz
",Pain Is Good, Pain is Good Moruga Masala    ,$ 9.99,https://heathotsauce.com/collections/all/products/pain-is-good-moruga-masala
"
A flavorful sriracha style reaper sauce!
Heat Level: Extra Hot
Ingredients: Carolina Reaper Mash (Carolina Reaper Peppers, Acetic Acid), Water, Cane Sugar, Distilled Vinegar, Garlic Powder, Salt, Granulated Garlic, Xanthan Gum, Ascobic Acid.
3.75 oz
",Pain Is Good, Pain is Good Reaper-acha    ,$ 9.99,https://heathotsauce.com/collections/all/products/pain-is-good-reaper-acha
"
A clear hot sauce made with 500,000 SHU pepper extract, great for adding to mixed drinks.
Heat Level: Extra Hot
Ingredients:  Vinegar, Water, Salt, Aquaresin® of Capsicum.
Note: Contains pepper extract.
5 oz
",CaJohn's, Frostbite Hot Sauce    ,$ 7.99,https://heathotsauce.com/collections/all/products/frostbite-hot-sauce
"
One of the coolest looking sauces out there, with a one-of-a-kind lava lamp effect. This sauce is all heat with very little flavor. Be sure to shake it well,or else you'll get a big glob of 1 million SHU extract!
Heat Level: Extra Hot
Ingredients:  Vinegar, Water, Salt, Oleoresin of Capsicum
Note: Contains pepper extract.
5 oz
",CaJohn's, Magma Hot Sauce    ,$ 8.99,https://heathotsauce.com/collections/all/products/magma-hot-sauce
"
A delicious blend of authentic Hatch Green Chile powder with a touch of garlic. 
3.25 oz
",Hot Line Pepper Products, Hatch Chile Powder    ,$ 6.99,https://heathotsauce.com/collections/all/products/hatch-chile-powder
"

Red Hatch chiles blended with habaneros, with a nice balance of heat and a natural sweetness from the caramelization of roasting the chiles. Goes great on pulled pork, nachos, enchiladas, and breakfast burritos.
Heat Level: Hot
Ingredients: Vinegar, Onion, Hatch Chile Pepper, Habanero, Carrots, Water, Sea Salt, Chile de Arbol Powder, Chile Powder, Garlic.
6.5 oz 

",Hot Line Pepper Products, Rojo Hatchanero    ,$ 6.99,https://heathotsauce.com/collections/all/products/rojo-hatchanero
"

A tasty sauce made with loads of roasted garlic, along with fire roasted Hatch chiles from Hatch, New Mexico. It has a nice balance of heat and a natural sweetness from the caramelization of roasting the chiles. Pairs well with pizza, cheeseburgers, green chile chicken enchiladas, and breakfast burritos.
Heat Level: Medium
Ingredients: Roasted Jalapenos, Roasted Hatch Green Chile, Vinegar, Roasted Onions, Water, Roasted Bell Peppers, Habanero Mash, Roasted Garlic, Cilantro, Sea Salt.
6.5 oz 

",Hot Line Pepper Products, Ajo Hatchanero    ,$ 7.99,https://heathotsauce.com/collections/all/products/ajo-hatchanero
"

A tasty sauce made with fire roasted Hatch chiles from Hatch, New Mexico, along with some Habaneros to add heat.  It has a nice balance of heat and a natural sweetness from the caramelization of roasting the chiles. Goes great on pizza, cheeseburgers, green chilli chicken enchiladas, and breakfast burritos.
Heat Level: Medium
Ingredients: Roasted Jalapenos, Roasted Hatch Green Chile, Vinegar, Roasted Onions, Water, Roasted Bell Peppers, Habanero Mash, Cilantro, Sea Salt, & Chopped Garlic.
6.5 oz 

",Hot Line Pepper Products, Hatchanero    ,$ 6.99,https://heathotsauce.com/collections/all/products/hatchanero
"
A sweet and spicy jalapeno sauce full of flavor.
Heat Level: Mild/Medium
Ingredients: Red Jalapeno, Habanero, Vinegar, Onion, Carrot, Mustard, Salt, Sugar, Tomato Paste, and Lime Juice.
4 oz
",Homeboy's Hot Sauce, Homeboy's Jalapeno    ,$ 8.99,https://heathotsauce.com/collections/all/products/homeboys-jalapeno
"
A citrusy verde sauce made with poblanos, tomatillos, jalapeno, and lime. 
Heat Level: Mild
Ingredients: Poblanos, Tomatillos, Vinegar, Onion, Jalapeno, Sugar, Habanero, Salt, Mustard, Lime Juice, Ghost Pepper.
4 oz
",Homeboy's Hot Sauce, Homeboy's Verde    ,$ 8.99,https://heathotsauce.com/collections/all/products/homeboys-verde
"
A bright fresh citrusy habanero sauce with some mustard, carrot, and medium-hot kick.
Heat Level: Medium
Ingredients: Habanero, Vinegar, Onion, Carrot, Mustard, Salt, Sugar, Lemon Juice.
4 oz
",Homeboy's Hot Sauce, Homeboy's Habanero    ,$ 8.99,https://heathotsauce.com/collections/all/products/homeboys-habanero
"
A sweet and spicy blend of mangos and habaneros. Made with peppers grown at the base of the Irazu volcano in Costa Rica.
Heat Level: Medium
Ingredients: Mango Pulp, Water, Carrot, Sugar, Lemon Juice, Habanero Pepper, Tomato Paste, Onion, Cane Vinegar, Acetic Acid, Salt, Citric Acid, Ascorbic Acid, Garlic Powder.
5 oz
",Irazu Volcanic Pepper Sauce, Irazu Mango Habanero    ,$ 3.99,https://heathotsauce.com/collections/all/products/irazu-mango-habanero
"
A flavorful Chipotle Habanero hot sauce made in small batches for Cafe Nooner in Humboldt. 
5 oz
",Humboldt Hot Sauce, Smokin' Hot Nooner    ,$ 7.99,https://heathotsauce.com/collections/all/products/smokin-hot-nooner
"
This Verde style sauce has roasted hatch chiles, roasted garlic, roasted jalapenos, cilantro and a just a hint of Scorpion pepper. It has a very fresh and crisp vinegar note up front, balanced with the legendary hatch chile flavors.
Heat Level: Medium
5 oz
",Infinity Sauces, Hatch-Quatch    ,$ 6.99,https://heathotsauce.com/collections/all/products/hatch-quatch
"
A bright, fresh blend of jalapenos and pineapples.
Heat Level: Medium
8 oz
",Caldwell's Quirky Cookery, Jalapeno Pineapple Jelly    ,$ 7.00,https://heathotsauce.com/collections/all/products/jalapeno-pineapple-jelly
"
Fiery ghost peppers blended with rich blackberries. A great way to upgrade your PB&Js!
Heat Level: Hot
8 oz
",Caldwell's Quirky Cookery, Blackberry Ghost Pepper Jelly    ,$ 7.00,https://heathotsauce.com/collections/all/products/blackberry-ghost-pepper-jelly
"
Chris Culley has created a Kiwi version of the typical American style Wing Sauce. Of course it's perfect for wings, but also try it with BBQ’d Chicken, pork, even lamb skewers.
Heat Level: HotIngredients: Bell Pepper (31%), Water, Butter (Cream, Water, Salt), Cane Vinegar, Carrot, Red Cayenne Pepper (3.3%), Scorpion Chillies (2.7%), Molasses, Garlic, Paprika, Salt, Stabiliser (Xanthan Gum), Acidity Regulator (Acetic Acid). Contains Milk.12.6 oz
",Culley's, Culley's Wing Sauce    ,$ 9.99,https://heathotsauce.com/collections/all/products/culleys-wing-sauce
"
A multiple-award winning tomato-based habanero pepper sauce, with the addition of carrots, beer, mango, and roasted garlic. 
Heat Level: Hot
Ingredients: Vine Ripened Tomatoes, Beer, Onion, Habanero Peppers, Roasted Bell Peppers, Vinegar, Tomato Sauce, Mango, Carrots, Tomato Paste, Water, Roasted Garlic, Jalapenos, Radishes, Cayenne, Olive Oil, Sea Salt, Peppercorn, Honey, Spices, Liquid Smoke, Xanthan Gum.
Awards: 

1st place Screaming MI MI Award
2014 Fiery Foods Challenge Winner
2nd place Chili Pepper Magazine Award

5 oz
",Scotty O'Hotty, Scotty O'Hotty's Premium Habanero    ,$ 5.99,https://heathotsauce.com/collections/all/products/scotty-ohottys-premium-habanero
"
A multi-award winning Carolina Reaper sauce that really brings the flavor along with the heat, featuring peaches, roasted poblano chiles, and a dash of moonshine.
Heat Level: Extra Hot
Ingredients: Reaper Peppers, Peaches, Roasted Bell Peppers, Apple Cider Vinegar, Roasted Poblano, Garlic, Cherry Tomatoes, Vidalia Onions, Hard Cider, Chocolate Bhut Jolokia, Moonshine, Lime Juice, Habanero, Sea Salt, Roasted Sesame Seeds, Olive Oil, Honey, Xanthan Gum, and our Sympathy. 
5 oz
Awards:


1st place, Extra-Hot, 2015 World Hot Sauce Awards

1st place, Extra Hot, 2014 Hot Pepper Awards
1st place, Reaper sauce, 2014 Hot Pepper Awards

",Scotty O'Hotty, Reaper de Muerte    ,$ 11.99,https://heathotsauce.com/collections/all/products/reaper-de-muerte
"
A sweet and spicy blend of fresh strawberries and fiery Trinidad Scorpion peppers. 
Heat Level: Extra Hot
Ingredients: Strawberries, Water, Sugar, Rice Vinegar, White Vinegar, Scorpion Peppers, Salt, Xanthan Gum.
8 oz
",Jersey Barnfire, Jersey Barnfire Strawberry Scorpion    ,$ 9.99,https://heathotsauce.com/collections/all/products/jersey-barnfire-strawberry-scorpion
"
This award winning sauce combines ghost peppers and beer for a fiery and flavorful explosion. 
Heat Level: Hot
Ingredients: Vine ripened tomatoes, beer, onion, ghost peppers, roasted bell peppers, vinegar, tomato sauce, mango, carrots, tomato paste, water, roasted garlic, jalapenos, radishes, cayenne, olive oil, sea salt, honey, assorted spices, liquid smoke, xanthan gum. 
5 oz.
",Scotty O'Hotty, The Ghost Sauce    ,$ 7.99,https://heathotsauce.com/collections/all/products/the-ghost-sauce
"
This fire-roasted veggie sauce is a chef favorite combining mouth watering ingredients with just enough heat to spice up any dish! The robust flavor will give a jalapeno level kick to any dish.
Heat Level: Mild
Ingredients: Vine ripened tomatoes, beer, onion, roasted bell pepper, vinegar, tomato sauce, mango, carrots, tomato paste, water, roasted garlic, jalapenos, radishes, cayenne, olive oil, sea salt, peppercorn, honey, assorted spices, liquid smoke, xanthan gum. 
5 oz. 
",Scotty O'Hotty, Roasted Pepper Sauce    ,$ 5.99,https://heathotsauce.com/collections/all/products/roasted-pepper-sauce
"
This is a mild sauce with explosive flavor. Vine ripened tomatoes are paired with beer, bacon, and Chipotle chiles to make this delicious sauce that's hard to put down. Try their hotter version with Scorpion peppers for a spicier kick! 
Heat Level: Mild 
Ingredients: Vine Ripened Tomatoes, Beer, Vadalia Onion, Roasted Bell Peppers, Vinegar, Tomato Sauce, Chipotle Peppers, Poblano Peppers, MI Red Apples, Roasted Jalapeno, Hungarian Peppers, Water, Garlic, Soy Sauce, Habanero Peppers, Real Bacon, Natural Bacon Flavoring, Horseradish, Olive Oil, Smoked Sea Salt, Curry Powder, Peppercorn, Assorted Spices. 
5 oz
 
",Scotty O'Hotty, Beer Bacon Chipotle    ,$ 7.99,https://heathotsauce.com/collections/all/products/beer-bacon-chipotle
